"1011852,Maykop,""Maykop,Adygea,Russia"",21250,RU,City,Active"
"9074937,Razmetelevo,""Razmetelevo,Leningrad Oblast,Russia"",20945,RU,City,Active"
"9074938,Tsivilsk,""Tsivilsk,Chuvashia Republic,Russia"",21348,RU,City,Active"
"9074939,Trudobelikovski,""Trudobelikovski,Krasnodar Krai,Russia"",20931,RU,City,Active"
"9074940,Vyshny Volochyok,""Vyshny Volochyok,Tver Oblast,Russia"",20976,RU,City,Active"

"9074942,Pyra,""Pyra,Nizhny Novgorod Oblast,Russia"",20953,RU,City,Active"
"9074943,Bulatnikovo,""Bulatnikovo,Moscow Oblast,Russia"",20949,RU,City,Active"

"9074945,Mikhaylovka,""Mikhaylovka,Volgograd Oblast,Russia"",20980,RU,City,Active"
"9074946,Polysayevo,""Polysayevo,Kemerovo Oblast,Russia"",20932,RU,City,Active"
"9074947,Kizilyurt,""Kizilyurt,Dagestan Republic,Russia"",20925,RU,City,Active"
"9074948,Kokoshkino,""Kokoshkino,Moscow Oblast,Russia"",20949,RU,City,Active"
"9074949,Starokorsunskaya,""Starokorsunskaya,Krasnodar Krai,Russia"",20931,RU,City,Active"
"9074950,Petrovskoye,""Petrovskoye,Yaroslavl Oblast,Russia"",20985,RU,City,Active"
"9074951,Povarovo,""Povarovo,Moscow Oblast,Russia"",20949,RU,City,Active"
"9074952,Vesyoloye,""Vesyoloye,Krasnodar Krai,Russia"",20931,RU,City,Active"
"9074953,Yalutorovsk,""Yalutorovsk,Tyumen Oblast,Russia"",20977,RU,City,Active"
"9074954,Yuzhnyy,""Yuzhnyy,Krasnodar Krai,Russia"",20931,RU,City,Active"
"9074955,Barvikha,""Barvikha,Moscow Oblast,Russia"",20949,RU,City,Active"
"9074956,Trudovoye,""Trudovoye,Primorsky Krai,Russia"",20959,RU,City,Active"
"9074957,Kizlyar,""Kizlyar,Dagestan Republic,Russia"",20925,RU,City,Active"
"9074958,Zubova Polyana,""Zubova Polyana,Mordovia,Russia"",20948,RU,City,Active"
"9074959,Plastunowskaja,""Plastunowskaja,Krasnodar Krai,Russia"",20931,RU,City,Active"
"9074960,Vereya,""Vereya,Moscow Oblast,Russia"",20949,RU,City,Active"

"9074962,Gorokhovets,""Gorokhovets,Vladimir Oblast,Russia"",20981,RU,City,Active"
"9074963,Elektrogorsk,""Elektrogorsk,Moscow Oblast,Russia"",20949,RU,City,Active"
"9074964,Argun,""Argun,Chechnya,Russia"",21347,RU,City,Active"
"9074965,Chegem,""Chegem,Kabardino-Balkaria,Russia"",20929,RU,City,Active"
"9074966,Kanash,""Kanash,Chuvashia Republic,Russia"",21348,RU,City,Active"
"9074967,Aleksandrovskaya,""Aleksandrovskaya,Saint Petersburg,Russia"",20968,RU,City,Active"
"9074968,Seversk,""Seversk,Tomsk Oblast,Russia"",20974,RU,City,Active"
"9074969,Spasskaja Polist,""Spasskaja Polist,Novgorod Oblast,Russia"",20952,RU,City,Active"

"9074971,Yakhroma,""Yakhroma,Moscow Oblast,Russia"",20949,RU,City,Active"
"9074972,Sosnovoborsk,""Sosnovoborsk,Krasnoyarsk Krai,Russia"",20944,RU,City,Active"
"9074973,Likino-Dulyovo,""Likino-Dulyovo,Moscow Oblast,Russia"",20949,RU,City,Active"

"9074975,Kungur,""Kungur,Perm Krai,Russia"",20957,RU,City,Active"
"9074976,Alabino,""Alabino,Moscow Oblast,Russia"",20949,RU,City,Active"
"9074977,Radchenko,""Radchenko,Tver Oblast,Russia"",20976,RU,City,Active"
"9074978,Kanevskaya,""Kanevskaya,Krasnodar Krai,Russia"",20931,RU,City,Active"
"9074979,Vyazma,""Vyazma,Smolensk Oblast,Russia"",20967,RU,City,Active"

"9074981,Prokhladny,""Prokhladny,Kabardino-Balkaria,Russia"",20929,RU,City,Active"
"9074982,Pavlovo,""Pavlovo,Nizhny Novgorod Oblast,Russia"",20953,RU,City,Active"
"9074983,Temryuk,""Temryuk,Krasnodar Krai,Russia"",20931,RU,City,Active"
"9074984,Torzhok,""Torzhok,Tver Oblast,Russia"",20976,RU,City,Active"
"9074985,Goryachevodsky,""Goryachevodsky,Stavropol Krai,Russia"",20969,RU,City,Active"
"9074986,Beslan,""Beslan,North Ossetia–Alania,Russia"",21252,RU,City,Active"
"9074987,Urus-Martan,""Urus-Martan,Chechnya,Russia"",21347,RU,City,Active"
"9074988,Frolovo,""Frolovo,Volgograd Oblast,Russia"",20980,RU,City,Active"
"9074989,Otradny,""Otradny,Samara Oblast,Russia"",20965,RU,City,Active"
"9074990,Tuchkovo,""Tuchkovo,Moscow Oblast,Russia"",20949,RU,City,Active"
"9074991,Ropsha,""Ropsha,Leningrad Oblast,Russia"",20945,RU,City,Active"
"9074992,Krasnyy Yar,""Krasnyy Yar,Samara Oblast,Russia"",20965,RU,City,Active"
"9074993,Rodniki,""Rodniki,Moscow Oblast,Russia"",20949,RU,City,Active"
"9074994,Meleuz,""Meleuz,Republic of Bashkortostan,Russia"",20918,RU,City,Active"
"9074995,Aramil,""Aramil,Sverdlovsk Oblast,Russia"",20970,RU,City,Active"
"9074996,Kugesi,""Kugesi,Chuvashia Republic,Russia"",21348,RU,City,Active"
"9074997,Alexeyevskoye,""Alexeyevskoye,Tatarstan,Russia"",20971,RU,City,Active"

"9074999,Bykovo,""Bykovo,Moscow Oblast,Russia"",20949,RU,City,Active"
"9075000,Lisy Nos,""Lisy Nos,Saint Petersburg,Russia"",20968,RU,City,Active"
"9075001,Shchyokino,""Shchyokino,Tula Oblast,Russia"",20975,RU,City,Active"
"9075002,Agoi,""Agoi,Krasnodar Krai,Russia"",20931,RU,City,Active"
"9075003,Samarskoye,""Samarskoye,Rostov Oblast,Russia"",20961,RU,City,Active"
"9075004,Chusovoy,""Chusovoy,Perm Krai,Russia"",20957,RU,City,Active"
"9075005,Bologoye,""Bologoye,Tver Oblast,Russia"",20976,RU,City,Active"
"9075006,Gorodnya,""Gorodnya,Tver Oblast,Russia"",20976,RU,City,Active"
"9075007,Asbest,""Asbest,Sverdlovsk Oblast,Russia"",20970,RU,City,Active"
"9075008,Gaiduk,""Gaiduk,Krasnodar Krai,Russia"",20931,RU,City,Active"
"9075009,Perekatni,""Perekatni,Adygea,Russia"",21250,RU,City,Active"
"9075010,Lozhki,""Lozhki,Moscow Oblast,Russia"",20949,RU,City,Active"
"9075011,Koloksha,""Koloksha,Vladimir Oblast,Russia"",20981,RU,City,Active"
"9075012,Korzhevskiy,""Korzhevskiy,Krasnodar Krai,Russia"",20931,RU,City,Active"
"9075013,Yedrovo,""Yedrovo,Novgorod Oblast,Russia"",20952,RU,City,Active"
"9075014,Trubnikov Bor,""Trubnikov Bor,Leningrad Oblast,Russia"",20945,RU,City,Active"
"9075015,Nizhnebakanskaya,""Nizhnebakanskaya,Krasnodar Krai,Russia"",20931,RU,City,Active"

"9075017,Osinovo,""Osinovo,Tatarstan,Russia"",20971,RU,City,Active"

"9075019,Cernomorskij,""Cernomorskij,Krasnodar Krai,Russia"",20931,RU,City,Active"

"9075021,Perkhushkovo,""Perkhushkovo,Moscow Oblast,Russia"",20949,RU,City,Active"


"9075024,Sverdlovskij,""Sverdlovskij,Moscow Oblast,Russia"",20949,RU,City,Active"




"9075029,Yamkino,""Yamkino,Moscow Oblast,Russia"",20949,RU,City,Active"
"9075030,Biokombinata,""Biokombinata,Moscow Oblast,Russia"",20949,RU,City,Active"
"9075031,Lenina,""Lenina,Krasnodar Krai,Russia"",20931,RU,City,Active"
"9075032,Kalininec,""Kalininec,Moscow Oblast,Russia"",20949,RU,City,Active"
"9075033,Vyalki,""Vyalki,Moscow Oblast,Russia"",20949,RU,City,Active"

"9075035,Vrachovo,""Vrachovo,Moscow Oblast,Russia"",20949,RU,City,Active"

"9075037,Vasil'kovo,""Vasil'kovo,Kaliningrad Oblast,Russia"",20933,RU,City,Active"
"9075038,Solontsy,""Solontsy,Krasnoyarsk Krai,Russia"",20944,RU,City,Active"
"9075039,Zaoserednyye Sady,""Zaoserednyye Sady,Voronezh Oblast,Russia"",20983,RU,City,Active"

"9075041,Prikubanski,""Prikubanski,Adygea,Russia"",21250,RU,City,Active"

"9075043,Boltino,""Boltino,Moscow Oblast,Russia"",20949,RU,City,Active"
"9075044,Beloozyorskiy,""Beloozyorskiy,Moscow Oblast,Russia"",20949,RU,City,Active"



"9075048,Salukokoasche,""Salukokoasche,Kabardino-Balkaria,Russia"",20929,RU,City,Active"
"9075049,Ermolino,""Ermolino,Moscow Oblast,Russia"",20949,RU,City,Active"


"9075052,Gzhel,""Gzhel,Moscow Oblast,Russia"",20949,RU,City,Active"
"9075053,Zagorjanskij,""Zagorjanskij,Moscow Oblast,Russia"",20949,RU,City,Active"





"9075059,Olguinka,""Olguinka,Krasnodar Krai,Russia"",20931,RU,City,Active"
"9075060,Stepnoe,""Stepnoe,Krasnodar Krai,Russia"",20931,RU,City,Active"

"9075062,Novotitarovskaya,""Novotitarovskaya,Krasnodar Krai,Russia"",20931,RU,City,Active"



"9075066,Emmaus,""Emmaus,Tver Oblast,Russia"",20976,RU,City,Active"


"9075069,Novomichajlovskij,""Novomichajlovskij,Krasnodar Krai,Russia"",20931,RU,City,Active"
"9075070,Dudkino,""Dudkino,Moscow Oblast,Russia"",20949,RU,City,Active"
"9075071,Maloye Karlino,""Maloye Karlino,Leningrad Oblast,Russia"",20945,RU,City,Active"


"9075074,Aristovo,""Aristovo,Moscow Oblast,Russia"",20949,RU,City,Active"
"9075075,Marushkino,""Marushkino,Moscow Oblast,Russia"",20949,RU,City,Active"

"9075077,Yudino,""Yudino,Moscow Oblast,Russia"",20949,RU,City,Active"

"9075079,Bugry,""Bugry,Leningrad Oblast,Russia"",20945,RU,City,Active"
"9075080,Podberez'ye,""Podberez'ye,Novgorod Oblast,Russia"",20952,RU,City,Active"
"9075081,Elitnyy,""Elitnyy,Novosibirsk Oblast,Russia"",20954,RU,City,Active"
"9075082,Verjnebakanski,""Verjnebakanski,Krasnodar Krai,Russia"",20931,RU,City,Active"
"9075083,Cerkizovo,""Cerkizovo,Moscow Oblast,Russia"",20949,RU,City,Active"
"9075084,Spas-Zaulok,""Spas-Zaulok,Moscow Oblast,Russia"",20949,RU,City,Active"

"9075086,Dorozhnyy,""Dorozhnyy,Rostov Oblast,Russia"",20961,RU,City,Active"

"9075088,Jemeljanowo,""Jemeljanowo,Krasnoyarsk Krai,Russia"",20944,RU,City,Active"

"9075090,Voronezhskaya,""Voronezhskaya,Krasnodar Krai,Russia"",20931,RU,City,Active"
"9075091,Zarechny,""Zarechny,Buryatia,Russia"",20921,RU,City,Active"

"9075093,Neklyudovo,""Neklyudovo,Nizhny Novgorod Oblast,Russia"",20953,RU,City,Active"

"9075095,Reshety,""Reshety,Sverdlovsk Oblast,Russia"",20970,RU,City,Active"
"9075096,Zhukovka,""Zhukovka,Moscow Oblast,Russia"",20949,RU,City,Active"
"9075097,Starnikovo,""Starnikovo,Moscow Oblast,Russia"",20949,RU,City,Active"

"9075099,Tregubovo,""Tregubovo,Novgorod Oblast,Russia"",20952,RU,City,Active"


"9075102,Bol'shiye Karachury,""Bol'shiye Karachury,Chuvashia Republic,Russia"",21348,RU,City,Active"
"9075103,Vysokovo,""Vysokovo,Moscow Oblast,Russia"",20949,RU,City,Active"
"9075104,Zhuravskaya,""Zhuravskaya,Krasnodar Krai,Russia"",20931,RU,City,Active"
"9075105,Novaya Adygueya,""Novaya Adygueya,Adygea,Russia"",21250,RU,City,Active"

"9075107,Industrial'nyy,""Industrial'nyy,Krasnodar Krai,Russia"",20931,RU,City,Active"


"9075110,Novoukrainskoye,""Novoukrainskoye,Krasnodar Krai,Russia"",20931,RU,City,Active"

"9075112,Vladimirovka,""Vladimirovka,Krasnodar Krai,Russia"",20931,RU,City,Active"

"9075114,Pravdinskiy,""Pravdinskiy,Moscow Oblast,Russia"",20949,RU,City,Active"
"9075115,Dubovoe,""Dubovoe,Belgorod Oblast,Russia"",20919,RU,City,Active"

"9075117,Ivanovskaya,""Ivanovskaya,Krasnodar Krai,Russia"",20931,RU,City,Active"
"9075118,Andreyevka,""Andreyevka,Moscow Oblast,Russia"",20949,RU,City,Active"
"9075119,Chulkovo,""Chulkovo,Moscow Oblast,Russia"",20949,RU,City,Active"
"9075120,Lesnoy Gorodok,""Lesnoy Gorodok,Moscow Oblast,Russia"",20949,RU,City,Active"
"9075121,Barabanovo,""Barabanovo,Moscow Oblast,Russia"",20949,RU,City,Active"
"9075122,Staryye Petushki,""Staryye Petushki,Vladimir Oblast,Russia"",20981,RU,City,Active"
"9075123,Studenyy,""Studenyy,Tula Oblast,Russia"",20975,RU,City,Active"
"9075124,Novoivanovskoye,""Novoivanovskoye,Moscow Oblast,Russia"",20949,RU,City,Active"
"9075125,Znamya Oktyabrya,""Znamya Oktyabrya,Moscow Oblast,Russia"",20949,RU,City,Active"
"9075126,Gol'yevo,""Gol'yevo,Moscow Oblast,Russia"",20949,RU,City,Active"
"9075127,Levyy Bereg,""Levyy Bereg,Buryatia,Russia"",20921,RU,City,Active"
"9075128,Medvezh'i Ozera,""Medvezh'i Ozera,Moscow Oblast,Russia"",20949,RU,City,Active"
